PaperID,Title,Arxiv_link,Pub_Year,Category,isReview,isConference,isJournalArticle,ReferenceCount,CitationCount,journalName,Leaf,url,DOI,publisher,old_data,authorCount
005bcdb7e3f893e2a6e1e27660595e0e7f3d3eb1,Visual Representations for Semantic Target Driven Navigation,,2018,cs.CV,0,1,1,41,133,2019 International Conference on Robotics and Automation (ICRA),0,https://www.semanticscholar.org/paper/005bcdb7e3f893e2a6e1e27660595e0e7f3d3eb1,10.1109/ICRA.2019.8793493,Institute of Electrical and Electronics Engineers (IEEE),0,5
005bd3159c9211265a3160b95f0be9b0c16babe6,A Hybrid De-Nosing Technique for Multi-noise Removal on Gray Scale Medical Images,,2015,cs.CV,0,0,0,0,1,International Journal of Tomography and Simulation,1,https://www.semanticscholar.org/paper/005bd3159c9211265a3160b95f0be9b0c16babe6,NA,,0,3
005c03519252b95f6ea766135d5f5c0bca2ecf4d,Energy-efficient ConvNets through approximate computing,,2016,cs.CV,0,1,1,22,85,2016 IEEE Winter Conference on Applications of Computer Vision (WACV),0,https://www.semanticscholar.org/paper/005c03519252b95f6ea766135d5f5c0bca2ecf4d,10.1109/WACV.2016.7477614,Institute of Electrical and Electronics Engineers (IEEE),0,4
005c1274a284a4ac7f6b15694460a38a0c2bfb9b,3D Reconstruction-Based Seed Counting of Sorghum Panicles for Agricultural Inspection,http://arxiv.org/abs/2211.07748v1,2022,cs.CV,0,0,1,28,0,ArXiv,0,https://www.semanticscholar.org/paper/005c1274a284a4ac7f6b15694460a38a0c2bfb9b,10.48550/arXiv.2211.07748,,0,5
005c60dd4c59486e1bb6137f4ea258aed0954a4a,"Persian handwritten digit, character and word recognition using deep learning",http://arxiv.org/abs/2010.12880v2,2020,cs.CV,0,0,1,38,7,International Journal on Document Analysis and Recognition (IJDAR),0,https://www.semanticscholar.org/paper/005c60dd4c59486e1bb6137f4ea258aed0954a4a,10.1007/s10032-021-00368-2,Springer Science and Business Media LLC,0,3
005c6e8d0c34c8761897d3a0f5cf091c7c39f20a,Brain Tumor Segmentation in Multi-modality MRIs Using Multiple Classifier System and Spatial Constraint,,2015,cs.CV,0,1,0,12,1,"2015 3rd International Conference on Computer, Information and Application",1,https://www.semanticscholar.org/paper/005c6e8d0c34c8761897d3a0f5cf091c7c39f20a,10.1109/CIA.2015.12,Institute of Electrical and Electronics Engineers (IEEE),0,6
005c91e1dce003c85b67d3425ebd3e8e16e0b01b,Real-time Photo-Realistic Physically Based Rendering of Fine Scale Human Skin Structure,,2001,cs.CV,0,0,1,25,42,"",1,https://www.semanticscholar.org/paper/005c91e1dce003c85b67d3425ebd3e8e16e0b01b,10.2312/EGWR/EGWR01/053-062,,0,3
005cbabe97f5429d7267f8cb2e29c677f1ddcfa1,Quantization error analysis in stereo vision,,1992,cs.CV,0,1,0,11,48,"[1992] Conference Record of the Twenty-Sixth Asilomar Conference on Signals, Systems & Computers",1,https://www.semanticscholar.org/paper/005cbabe97f5429d7267f8cb2e29c677f1ddcfa1,10.1109/ACSSC.1992.269140,Institute of Electrical and Electronics Engineers (IEEE),0,2
005d02827683483814f4c44a836a1219356b0eaf,Memory-Free Generative Replay For Class-Incremental Learning,http://arxiv.org/abs/2109.00328v1,2021,cs.CV,0,0,1,33,3,ArXiv,0,https://www.semanticscholar.org/paper/005d02827683483814f4c44a836a1219356b0eaf,NA,,0,5
005d08f81de5c2040c190a9ce1eb93f4075f521b,Going Unconstrained with Rolling Shutter Deblurring,,2017,cs.CV,0,1,1,32,13,2017 IEEE International Conference on Computer Vision (ICCV),1,https://www.semanticscholar.org/paper/005d08f81de5c2040c190a9ce1eb93f4075f521b,10.1109/ICCV.2017.432,Institute of Electrical and Electronics Engineers (IEEE),0,2
005d176467fcf66a5b776e5a1d2d1de6fb2a5ea4,Automatic Localization of the Needle Target for Ultrasound-Guided Epidural Injections,,2018,cs.CV,0,0,1,68,30,IEEE Transactions on Medical Imaging,1,https://www.semanticscholar.org/paper/005d176467fcf66a5b776e5a1d2d1de6fb2a5ea4,10.1109/TMI.2017.2739110,Institute of Electrical and Electronics Engineers (IEEE),0,4
005d28fe9eb571e544a575bd8b59bbce0a8526cd,MRI scan time reduction through non-uniform sampling and SVD-based estimation,,1996,cs.CV,0,0,1,24,17,Signal Process.,1,https://www.semanticscholar.org/paper/005d28fe9eb571e544a575bd8b59bbce0a8526cd,10.1016/S0165-1684(96)00131-4,Elsevier BV,1,3
005d34bf6e798a4afd7a26b51d8e13ab3f4d3515,Graph Embeddings and Laplacian Eigenvalues,,2000,cs.CV,0,0,1,27,81,SIAM J. Matrix Anal. Appl.,1,https://www.semanticscholar.org/paper/005d34bf6e798a4afd7a26b51d8e13ab3f4d3515,10.1137/S0895479897329825,Society for Industrial & Applied Mathematics (SIAM),0,2
005d8448c5c0455b68b375013228e0815b42d570,Applications of Hilbert–Huang transform to non‐stationary financial time series analysis,,2003,cs.CV,0,0,0,37,468,Applied Stochastic Models in Business and Industry,1,https://www.semanticscholar.org/paper/005d8448c5c0455b68b375013228e0815b42d570,10.1002/ASMB.501,Wiley,0,5
005dad88402e020e503f192435d1ebd9f70039cf,Automated Retinopathy of Prematurity Case Detection with Convolutional Neural Networks,,2016,cs.CV,0,0,1,20,57,"",1,https://www.semanticscholar.org/paper/005dad88402e020e503f192435d1ebd9f70039cf,10.1007/978-3-319-46976-8_8,Springer Science and Business Media LLC,0,3
005dc136e2dc0fa25b64f3617489fd7e1c55c18d,Time Optimization for Traffic Signal Control Using Genetic Algorithm,,2009,cs.CV,0,0,0,8,77,"",1,https://www.semanticscholar.org/paper/005dc136e2dc0fa25b64f3617489fd7e1c55c18d,NA,,0,3
005dc369a55381a43e244a45926789b63a9dc311,Ultrasound imaging and segmentation of bone surfaces: A review.,,2017,cs.CV,1,0,1,78,39,Technology,1,https://www.semanticscholar.org/paper/005dc369a55381a43e244a45926789b63a9dc311,10.1142/S2339547817300049,World Scientific Pub Co Pte Ltd,0,1
005de7993edf311f02e4d3ab9ef90563469af7d4,Adaptive scalable texture compression,,2012,cs.CV,0,0,1,23,79,"",1,https://www.semanticscholar.org/paper/005de7993edf311f02e4d3ab9ef90563469af7d4,10.2312/EGGH/HPG12/105-114,,0,5
005ded4b07e2302b75c32352336f12557e853664,Bi-objective Trade-off with Dynamic Barrier Gradient Descent,,2021,cs.CV,0,0,0,40,4,"",1,https://www.semanticscholar.org/paper/005ded4b07e2302b75c32352336f12557e853664,NA,,0,3
005e3a600e7eb0b444e530b93c4b1edb5044b09d,Fast Splitting$alpha$-Rooting Method of Image Enhancement: Tensor Representation,,2006,cs.CV,0,0,1,33,57,IEEE Transactions on Image Processing,1,https://www.semanticscholar.org/paper/005e3a600e7eb0b444e530b93c4b1edb5044b09d,10.1109/TIP.2006.881927,Institute of Electrical and Electronics Engineers (IEEE),0,2
005e454d73bbbfc33e38ebd2f49c6ccd85bfdde8,Microstructural evolution of pure copper during friction-stir welding,,2015,cs.CV,0,0,0,25,51,Philosophical Magazine,1,https://www.semanticscholar.org/paper/005e454d73bbbfc33e38ebd2f49c6ccd85bfdde8,10.1080/14786435.2015.1006293,Informa UK Limited,0,4
005e51b7421ec1089db8858c72a97d550364b999,Systematic evaluation methodology and performance metrics for haptic interfaces,,2011,cs.CV,1,0,0,0,16,"",1,https://www.semanticscholar.org/paper/005e51b7421ec1089db8858c72a97d550364b999,10.5075/epfl-thesis-4648,,1,1
005ec75097f9d3d72685d170bed70a95b246db05,Investigation of optimal kVp settings for CT mammography using a flat-panel imager,,2002,cs.CV,0,0,0,33,65,"",1,https://www.semanticscholar.org/paper/005ec75097f9d3d72685d170bed70a95b246db05,10.1117/12.465581,SPIE-Intl Soc Optical Eng,0,3
005ec7846437c21547903285172953e35b388acc,MouseGAN: GAN-Based Multiple MRI Modalities Synthesis and Segmentation for Mouse Brain Structures,,2021,cs.CV,0,0,1,8,5,"",1,https://www.semanticscholar.org/paper/005ec7846437c21547903285172953e35b388acc,10.1007/978-3-030-87193-2_42,Springer Science and Business Media LLC,0,5
005ecc237dba00a03f73acd4ac66472b7260627c,Shape Deformation via Interior RBF,,2014,cs.CV,0,0,1,42,19,IEEE Transactions on Visualization and Computer Graphics,1,https://www.semanticscholar.org/paper/005ecc237dba00a03f73acd4ac66472b7260627c,10.1109/TVCG.2013.255,Institute of Electrical and Electronics Engineers (IEEE),0,2
005eddda6f315e0078324ab6e0e4376a24f768c9,“GrowCut”-Interactive Multi-Label N-D Image Segmentation By Cellular Automata,,2005,cs.CV,0,0,0,22,411,"",1,https://www.semanticscholar.org/paper/005eddda6f315e0078324ab6e0e4376a24f768c9,N,,1,2
005efab1573f982a2c53dafc6305342f71cd228a,Machine Learning in Medical Imaging.,,2018,cs.CV,1,0,1,50,224,Journal of the American College of Radiology : JACR,1,https://www.semanticscholar.org/paper/005efab1573f982a2c53dafc6305342f71cd228a,10.1016/j.jacr.2017.12.028,Elsevier BV,0,1
005f32f8333a918aa83644e2f13cb3d64930c8dc,"Sex, personality, and physiological variables in the communication of affect via facial expression.",,1974,cs.CV,0,0,1,16,367,Journal of personality and social psychology,1,https://www.semanticscholar.org/paper/005f32f8333a918aa83644e2f13cb3d64930c8dc,10.1037/H0037041,American Psychological Association (APA),0,3
005f34ad9969afc94c4e18242e75c4f57a022a46,Méthodes mathématiques pour la CAO,,1991,cs.CV,0,0,0,0,31,"",1,https://www.semanticscholar.org/paper/005f34ad9969afc94c4e18242e75c4f57a022a46,NA,,0,1
005f48e06e3af1509824cd2f3162d1a2255e3083,Early Myocardial Infarction Detection over Multi-view Echocardiography,http://arxiv.org/abs/2111.05790v2,2021,cs.CV,0,0,1,47,1,ArXiv,0,https://www.semanticscholar.org/paper/005f48e06e3af1509824cd2f3162d1a2255e3083,NA,,0,5
005f5d576816eab5396839cb96e1e351074cf376,Constructing an Affective Tutoring System for Designing Course Learning and Evaluation,,2018,cs.CV,0,0,1,35,14,Journal of Educational Computing Research,1,https://www.semanticscholar.org/paper/005f5d576816eab5396839cb96e1e351074cf376,10.1177/0735633117699955,SAGE Publications,0,2
005f82e4950e8d18246ab3e40164900b09c34f59,Surface normal estimation of black specular objects from multiview polarization images,,2016,cs.CV,0,0,0,41,37,Optical Engineering,1,https://www.semanticscholar.org/paper/005f82e4950e8d18246ab3e40164900b09c34f59,10.1117/1.OE.56.4.041303,SPIE-Intl Soc Optical Eng,0,6
005fa287ffc16d4bb1ceebb3922aecfccfc31949,On bagging and nonlinear estimation,,2007,cs.CV,0,0,0,10,191,Journal of Statistical Planning and Inference,1,https://www.semanticscholar.org/paper/005fa287ffc16d4bb1ceebb3922aecfccfc31949,10.1016/J.JSPI.2006.06.002,Elsevier BV,0,2
005fd22bbc556aca7819acee3927f4dabcb94bc3,Age estimation based on extended non-negative matrix factorization,,2011,cs.CV,0,0,1,32,13,2011 IEEE 13th International Workshop on Multimedia Signal Processing,1,https://www.semanticscholar.org/paper/005fd22bbc556aca7819acee3927f4dabcb94bc3,10.1109/MMSP.2011.6093779,Institute of Electrical and Electronics Engineers (IEEE),0,3
00601b6d76ad8b8c5999a8d269f864e1c311bf2f,Multi-label learning with multi-label smoothing regularization for vehicle re-identification,,2019,cs.CV,0,0,1,37,19,Neurocomputing,1,https://www.semanticscholar.org/paper/00601b6d76ad8b8c5999a8d269f864e1c311bf2f,10.1016/J.NEUCOM.2018.11.088,Elsevier BV,0,6
00601daf110dc1c5c7284e913e00ae8acaac8d08,A non-rigid registration method with application to distorted fingerprint matching,,2019,cs.CV,0,0,1,42,16,Pattern Recognit.,1,https://www.semanticscholar.org/paper/00601daf110dc1c5c7284e913e00ae8acaac8d08,10.1016/J.PATCOG.2019.05.021,Elsevier BV,0,3
00603cd8f3d9df5a0f1b2c554e97471dbda82531,Recurrent and Non-recurrent Congestion Based Gridlock Detection on Chula-SSS Urban Road Network,,2019,cs.CV,0,0,1,9,2,"",1,https://www.semanticscholar.org/paper/00603cd8f3d9df5a0f1b2c554e97471dbda82531,10.29007/CXKB,EasyChair,0,4
00604535b29dbb2ea2af9e3d49abb0d26b0a8c27,Dynamic Multi-Scale Network for Dual-Pixel Images Defocus Deblurring with Transformer,http://arxiv.org/abs/2209.06040v1,2022,cs.CV,0,1,1,51,0,2022 IEEE International Conference on Multimedia and Expo (ICME),0,https://www.semanticscholar.org/paper/00604535b29dbb2ea2af9e3d49abb0d26b0a8c27,10.1109/ICME52920.2022.9859631,Institute of Electrical and Electronics Engineers (IEEE),0,2
0060869d4d2f2c2daeeedfb868d50e57e37792a4,Herbal Principles in Cosmetics: Properties and Mechanisms of Action,,2010,cs.CV,0,0,0,6,57,"",1,https://www.semanticscholar.org/paper/0060869d4d2f2c2daeeedfb868d50e57e37792a4,10.1201/ebk1439812136,Informa UK Limited,0,4
0060a263b02c19ac483dacbd868ca1e503ee668e,FedPAQ: A Communication-Efficient Federated Learning Method with Periodic Averaging and Quantization,,2019,cs.CV,0,0,1,44,315,ArXiv,1,https://www.semanticscholar.org/paper/0060a263b02c19ac483dacbd868ca1e503ee668e,NA,,0,5
0060b5574bb5abdda380a5a72ca3653aab390e3c,A Generic Framework for Video Understanding Applied to Group Behavior Recognition,http://arxiv.org/abs/1206.5065v1,2012,cs.CV,0,1,1,18,26,2012 IEEE Ninth International Conference on Advanced Video and Signal-Based Surveillance,0,https://www.semanticscholar.org/paper/0060b5574bb5abdda380a5a72ca3653aab390e3c,10.1109/AVSS.2012.1,Institute of Electrical and Electronics Engineers (IEEE),1,3
0060bbca9e76be10b946e1bd669dca534b4db1d7,A self-calibrated photo-geometric depth camera,,2018,cs.CV,0,0,0,0,0,The Visual Computer,1,https://www.semanticscholar.org/paper/0060bbca9e76be10b946e1bd669dca534b4db1d7,10.1007/s00371-018-1507-9,Springer Science and Business Media LLC,0,6
0060bf9773bb372056d63378659aa5bb3d71eaea,Long‐term evaluation of the efficacy of digital dermatoscopy monitoring at a tertiary referral center,,2017,cs.CV,0,0,1,24,15,JDDG: Journal der Deutschen Dermatologischen Gesellschaft,1,https://www.semanticscholar.org/paper/0060bf9773bb372056d63378659aa5bb3d71eaea,10.1111/ddg.13237,Wiley,0,4
0060cdf49e5ab3451369c28c263cc16ee8014b2b,Feelings or words? Understanding the content in self-report ratings of experienced emotion.,,2004,cs.CV,0,0,1,78,312,Journal of personality and social psychology,1,https://www.semanticscholar.org/paper/0060cdf49e5ab3451369c28c263cc16ee8014b2b,10.1037/0022-3514.87.2.266,American Psychological Association (APA),0,1
0060d11ed2b43f7641cc359e28c3e340d9cafa95,Simultaneous Tensor Completion and Denoising by Noise Inequality Constrained Convex Optimization,,2018,cs.CV,0,0,1,71,27,IEEE Access,1,https://www.semanticscholar.org/paper/0060d11ed2b43f7641cc359e28c3e340d9cafa95,10.1109/ACCESS.2019.2894622,Institute of Electrical and Electronics Engineers (IEEE),0,2
0060e5189628415e6e8ce2f3b3b110a6dc92ec83,Machine learning and deep learning strategies to identify Posidonia meadows in underwater images,,2017,cs.CV,0,0,0,12,16,OCEANS 2017 - Aberdeen,1,https://www.semanticscholar.org/paper/0060e5189628415e6e8ce2f3b3b110a6dc92ec83,10.1109/OCEANSE.2017.8084991,Institute of Electrical and Electronics Engineers (IEEE),0,4
0060fd1edf90ea5bed38282f489083c75aef15d1,Motion Segmentation via Global and Local Sparse Subspace Optimization,http://arxiv.org/abs/1701.06944v1,2017,cs.CV,0,0,1,22,5,ArXiv,0,https://www.semanticscholar.org/paper/0060fd1edf90ea5bed38282f489083c75aef15d1,10.14358/PERS.83.10.769,American Society for Photogrammetry and Remote Sensing,0,5
006104493c3d78040f80754b2e5e1e2f76508aaf,Objective measures.,,1989,cs.CV,0,0,1,0,58,Physical therapy,1,https://www.semanticscholar.org/paper/006104493c3d78040f80754b2e5e1e2f76508aaf,10.1093/ptj/69.7.590,Oxford University Press (OUP),0,1
00610947392377fba559d7d89517b4382df35b93,Segmentation of monochrome and color textures using moving average modeling approach,,1999,cs.CV,0,0,1,51,31,Image Vis. Comput.,1,https://www.semanticscholar.org/paper/00610947392377fba559d7d89517b4382df35b93,10.1016/S0262-8856(98)00105-X,Elsevier BV,1,1
00610c01af878f8414dc2b770b1e4ae9744f9a51,Split Aperture Imaging for High Dynamic Range,,2001,cs.CV,0,1,1,25,152,International Journal of Computer Vision,1,https://www.semanticscholar.org/paper/00610c01af878f8414dc2b770b1e4ae9744f9a51,10.1109/ICCV.2001.937583,Institute of Electrical and Electronics Engineers (IEEE),1,2
00616327b469e0cbf00555ccdadbd70d9966d86a,Fingerprint indexing based on composite set of reduced SIFT features,,2008,cs.CV,0,1,1,12,71,2008 19th International Conference on Pattern Recognition,1,https://www.semanticscholar.org/paper/00616327b469e0cbf00555ccdadbd70d9966d86a,10.1109/ICPR.2008.4761873,Institute of Electrical and Electronics Engineers (IEEE),0,3
006176244e7819623a3753b2e709f19ce7b8dff5,DE-Net: Deep Encoding Network for Building Extraction from High-Resolution Remote Sensing Imagery,,2019,cs.CV,0,0,1,58,41,Remote. Sens.,1,https://www.semanticscholar.org/paper/006176244e7819623a3753b2e709f19ce7b8dff5,10.3390/rs11202380,MDPI AG,0,8
0061fc29b61a81ac1bbd3362b527e815648fcf63,Use of rumination and activity monitoring for the identification of dairy cows with health disorders: Part III. Metritis.,,2016,cs.CV,0,0,1,63,98,Journal of dairy science,1,https://www.semanticscholar.org/paper/0061fc29b61a81ac1bbd3362b527e815648fcf63,10.3168/jds.2016-11352,American Dairy Science Association,0,5
006224da9ec887981895f2a0d85d2ac4e43e55c1,Image inpainting using frequency-domain priors,http://arxiv.org/abs/2012.01832v1,2020,cs.CV,0,0,1,68,6,Journal of Electronic Imaging,0,https://www.semanticscholar.org/paper/006224da9ec887981895f2a0d85d2ac4e43e55c1,10.1117/1.JEI.30.2.023016,SPIE-Intl Soc Optical Eng,0,4
0062842ecf9b18d42a6280fd3788d57cc916e873,Latent Partition Implicit with Surface Codes for 3D Representation,,2022,cs.CV,0,1,1,99,4,"",1,https://www.semanticscholar.org/paper/0062842ecf9b18d42a6280fd3788d57cc916e873,10.48550/arXiv.2207.08631,,0,3
0062b9ff8522498b34f467e36af218d87fcf5d9a,"Nonnegative Matrix Factorization and Probabilistic Latent Semantic Indexing: Equivalence Chi-Square Statistic, and a Hybrid Method",,2006,cs.CV,0,1,1,16,139,"",1,https://www.semanticscholar.org/paper/0062b9ff8522498b34f467e36af218d87fcf5d9a,NA,,0,3
00630894845c8f34dab19c4c765432edbada45f2,Convolutional neural networks with large-margin softmax loss function for cognitive load recognition,,2017,cs.CV,0,1,0,28,16,2017 36th Chinese Control Conference (CCC),1,https://www.semanticscholar.org/paper/00630894845c8f34dab19c4c765432edbada45f2,10.23919/CHICC.2017.8027991,Institute of Electrical and Electronics Engineers (IEEE),0,2
006328c8add2ce30c186048c89097560d2661c27,A maximum-flow formulation of the N-camera stereo correspondence problem,,1998,cs.CV,0,1,1,10,597,Sixth International Conference on Computer Vision (IEEE Cat. No.98CH36271),1,https://www.semanticscholar.org/paper/006328c8add2ce30c186048c89097560d2661c27,10.1109/ICCV.1998.710763,Institute of Electrical and Electronics Engineers (IEEE),1,2
006333bd20866b1a1242aa198e78bd5cab35027e,On-line emotion recognition in a 3-D activation-valence-time continuum using acoustic and linguistic cues,,2010,cs.CV,0,0,1,54,125,Journal on Multimodal User Interfaces,1,https://www.semanticscholar.org/paper/006333bd20866b1a1242aa198e78bd5cab35027e,10.1007/s12193-009-0032-6,Springer Science and Business Media LLC,0,6
006361688d95aadd7d61a95301003c89c77c2cf4,Technical writer's handbook,,1982,cs.CV,0,0,0,0,1254,IEEE Transactions on Professional Communication,1,https://www.semanticscholar.org/paper/006361688d95aadd7d61a95301003c89c77c2cf4,10.1109/TPC.1983.6448697,Institute of Electrical and Electronics Engineers (IEEE),1,2
00636a1e86bea5a19d01b93bc8e0eedc5fb409f6,Learning to attend in a brain-inspired deep neural network,http://arxiv.org/abs/1811.09699v1,2018,cs.CV,0,0,1,42,4,ArXiv,0,https://www.semanticscholar.org/paper/00636a1e86bea5a19d01b93bc8e0eedc5fb409f6,10.1167/19.10.282D,Association for Research in Vision and Ophthalmology (ARVO),0,2
0063f40390cd15e6b0b72a78210cf93b4990a1a2,Objective microstructure classification by support vector machine (SVM) using a combination of morphological parameters and textural features for low carbon steels,,2019,cs.CV,0,0,0,40,50,Computational Materials Science,1,https://www.semanticscholar.org/paper/0063f40390cd15e6b0b72a78210cf93b4990a1a2,10.1016/J.COMMATSCI.2019.01.006,Elsevier BV,0,7
00640413ce6cc1a5c0e310dd78bff678706dd1a1,Advances in pediatric body MRI,,2011,cs.CV,1,0,1,39,34,Pediatric Radiology,1,https://www.semanticscholar.org/paper/00640413ce6cc1a5c0e310dd78bff678706dd1a1,10.1007/s00247-011-2103-6,Springer Science and Business Media LLC,0,2
006438ad78ac71450616ece15e425917f9ab7173,Robust global registration of point clouds by closed-form solution in the frequency domain,,2021,cs.CV,0,0,0,40,15,Isprs Journal of Photogrammetry and Remote Sensing,1,https://www.semanticscholar.org/paper/006438ad78ac71450616ece15e425917f9ab7173,10.1016/j.isprsjprs.2020.11.014,Elsevier BV,0,5
00645a17c5bc5fbed2807b58b4a896b616db5891,Spectral Tensor-Train Decomposition,,2014,cs.CV,0,0,1,80,72,SIAM J. Sci. Comput.,1,https://www.semanticscholar.org/paper/00645a17c5bc5fbed2807b58b4a896b616db5891,10.1137/15M1036919,Society for Industrial & Applied Mathematics (SIAM),0,3
00646daa91df5b129cd74164ce2340e905962cca,Atypical Visual Saliency in Autism Spectrum Disorder Quantified through Model-Based Eye Tracking,,2015,cs.CV,0,0,1,72,241,Neuron,1,https://www.semanticscholar.org/paper/00646daa91df5b129cd74164ce2340e905962cca,10.1016/j.neuron.2015.09.042,Elsevier BV,0,7
00647a13e25ee3088893a487cd58f5636127a6c7,An integrated EEG and eye-tracking approach for the study of responding and initiating joint attention in Autism Spectrum Disorders,,2017,cs.CV,0,0,1,77,36,Scientific Reports,1,https://www.semanticscholar.org/paper/00647a13e25ee3088893a487cd58f5636127a6c7,10.1038/s41598-017-13053-4,Springer Science and Business Media LLC,0,10
00649109cbcfcae6318ba9f801ef6928918343b3,Human and animal vision,,2012,cs.CV,0,0,0,7,7,"",1,https://www.semanticscholar.org/paper/00649109cbcfcae6318ba9f801ef6928918343b3,10.1007/978-1-84996-169-1_3,Springer Science and Business Media LLC,1,2
006498c29f27fcbc28f345aae6fbcda63adb78bc,Enhancing Generic Segmentation With Learned Region Representations,http://arxiv.org/abs/1911.08564v2,2019,cs.CV,0,1,1,42,5,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),0,https://www.semanticscholar.org/paper/006498c29f27fcbc28f345aae6fbcda63adb78bc,10.1109/cvpr42600.2020.01296,Institute of Electrical and Electronics Engineers (IEEE),0,3
0064a56afd75a9a122fb628bb1347e54031d32e8,LiDAR Data Classification Using Spatial Transformation and CNN,,2019,cs.CV,0,0,1,13,23,IEEE Geoscience and Remote Sensing Letters,1,https://www.semanticscholar.org/paper/0064a56afd75a9a122fb628bb1347e54031d32e8,10.1109/LGRS.2018.2868378,Institute of Electrical and Electronics Engineers (IEEE),0,5
0064c93f11357dcd1853a385495b0eaf3e0134a5,Simulation and surgical training,,2007,cs.CV,1,0,1,48,77,International Journal of Clinical Practice,1,https://www.semanticscholar.org/paper/0064c93f11357dcd1853a385495b0eaf3e0134a5,10.1111/j.1742-1241.2007.01435.x,Wiley,0,2
0064ed0e258549cbbb3c8a7672d8a352deff2169,GPR-based Subsurface Object Detection and Reconstruction Using Random Motion and DepthNet,,2020,cs.CV,1,1,1,35,9,2020 IEEE International Conference on Robotics and Automation (ICRA),1,https://www.semanticscholar.org/paper/0064ed0e258549cbbb3c8a7672d8a352deff2169,10.1109/ICRA40945.2020.9197043,Institute of Electrical and Electronics Engineers (IEEE),0,5
0064ed420a537ae566ce46d2afe47cd5c133dff4,Fingerprint image analysis for automatic identification,,1993,cs.CV,0,0,1,37,161,Machine Vision and Applications,1,https://www.semanticscholar.org/paper/0064ed420a537ae566ce46d2afe47cd5c133dff4,10.1007/BF01211936,Springer Science and Business Media LLC,0,1
0064efdb8008e433c4a18eb6f17c157f12742dc3,Extracting symbolic rules from trained neural network ensembles,,2003,cs.CV,0,0,1,51,168,AI Commun.,1,https://www.semanticscholar.org/paper/0064efdb8008e433c4a18eb6f17c157f12742dc3,N,,1,3
0065129cbd39f2e5f59a73516298f2ad5dec0aaa,Land-cover classification with high-resolution remote sensing images using transferable deep models,,2018,cs.CV,0,0,0,121,285,Remote Sensing of Environment,1,https://www.semanticscholar.org/paper/0065129cbd39f2e5f59a73516298f2ad5dec0aaa,10.1016/j.rse.2019.111322,Elsevier BV,0,6
00653495d8c5cbf0f081ae15c5268faeee551cac,Semantic map segmentation using function-based energy maximization,,2012,cs.CV,0,1,1,21,18,2012 IEEE International Conference on Robotics and Automation,1,https://www.semanticscholar.org/paper/00653495d8c5cbf0f081ae15c5268faeee551cac,10.1109/ICRA.2012.6224811,Institute of Electrical and Electronics Engineers (IEEE),0,1
00654e325437cf3c0da5639dfb2bcb56b7aa3eb3,"A unified framework for Bregman proximal methods: subgradient, gradient, and accelerated gradient schemes",,2018,cs.CV,0,0,0,35,11,"",1,https://www.semanticscholar.org/paper/00654e325437cf3c0da5639dfb2bcb56b7aa3eb3,NA,,0,2
00657d5fb926fc308afd46ffcbda0509a2dfbccc,On the Effects of Time Variability in Iris Recognition,,2008,cs.CV,0,1,0,10,38,"2008 IEEE Second International Conference on Biometrics: Theory, Applications and Systems",1,https://www.semanticscholar.org/paper/00657d5fb926fc308afd46ffcbda0509a2dfbccc,10.1109/BTAS.2008.4699329,Institute of Electrical and Electronics Engineers (IEEE),0,3
00658e526484f568675bac6b7bd4355aba9d3cf1,"Texture discrimination of volcanic ashes from different fragmentation mechanisms: A case study, Mount Nemrut stratovolcano, eastern Turkey",,2006,cs.CV,0,0,1,43,30,Comput. Geosci.,1,https://www.semanticscholar.org/paper/00658e526484f568675bac6b7bd4355aba9d3cf1,10.1016/j.cageo.2005.10.013,Elsevier BV,0,6
00660980a29158964ab4567932a9dde5968a7d33,"Validation of a Diabetic Wound Classification System: The contribution of depth, infection, and ischemia to risk of amputation",,1998,cs.CV,0,0,1,54,992,Diabetes Care,1,https://www.semanticscholar.org/paper/00660980a29158964ab4567932a9dde5968a7d33,10.2337/diacare.21.5.855,American Diabetes Association,0,3
006635d36a6d59ce036e1c59a3f9aa74229a46d9,Prevalence of Meibomian Gland Dysfunction,,1990,cs.CV,0,0,1,0,136,Optometry and Vision Science,1,https://www.semanticscholar.org/paper/006635d36a6d59ce036e1c59a3f9aa74229a46d9,10.1097/00006324-199009000-00010,Ovid Technologies (Wolters Kluwer Health),0,3
006649da2948b04bb78e787601ab20b6f738ae79,Radial Multi-focal Tensors Applications to Omnidirectional Camera Calibration,,2011,cs.CV,0,0,0,60,6,"",1,https://www.semanticscholar.org/paper/006649da2948b04bb78e787601ab20b6f738ae79,NA,,0,2
006652c253dc687422ffd39671d1e8696fff4f95,A Task-Based Approach to Adaptive and Multimodality Imaging,,2008,cs.CV,0,0,1,34,34,Proceedings of the IEEE,1,https://www.semanticscholar.org/paper/006652c253dc687422ffd39671d1e8696fff4f95,10.1109/JPROC.2007.913553,Institute of Electrical and Electronics Engineers (IEEE),0,4
00667842e34645c4ba294d98504128d62aa90aa6,A Damping-based Robust Nonlinear Observer on $SE(3)$,,2021,cs.CV,0,1,1,0,2,2021 American Control Conference (ACC),1,https://www.semanticscholar.org/paper/00667842e34645c4ba294d98504128d62aa90aa6,10.23919/ACC50511.2021.9482695,Institute of Electrical and Electronics Engineers (IEEE),0,3
